algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray
insertion;0.01;10000;40
insertion;0.01;10000;31
insertion;0.01;10000;37
insertion;0.01;10000;31
insertion;0.01;10000;41
insertion;0.01;10000;32
insertion;0.01;10000;32
insertion;0.01;10000;41
insertion;0.01;10000;31
insertion;0.01;10000;33
insertion;0.01;10000;37
insertion;0.01;10000;29
insertion;0.01;10000;40
insertion;0.01;10000;35
insertion;0.01;10000;30
insertion;0.01;10000;28
insertion;0.01;10000;36
insertion;0.01;10000;31
insertion;0.01;10000;33
insertion;0.01;10000;37
insertion;0.01;10000;34
insertion;0.01;10000;33
insertion;0.01;10000;37
insertion;0.01;10000;42
insertion;0.01;10000;31
insertion;0.01;10000;33
insertion;0.01;10000;44
insertion;0.01;10000;37
insertion;0.01;10000;35
insertion;0.01;10000;36
insertion;0.01;10000;38
insertion;0.01;10000;40
insertion;0.01;10000;45
insertion;0.01;10000;41
insertion;0.01;10000;28
insertion;0.01;10000;36
insertion;0.01;10000;35
insertion;0.01;10000;32
insertion;0.01;10000;35
insertion;0.01;10000;35
insertion;0.01;10000;35
insertion;0.01;10000;35
insertion;0.01;10000;34
insertion;0.01;10000;38
insertion;0.01;10000;34
insertion;0.01;10000;32
insertion;0.01;10000;41
insertion;0.01;10000;35
insertion;0.01;10000;42
insertion;0.01;10000;32
insertion;0.01;10000;33
insertion;0.01;10000;31
insertion;0.01;10000;32
insertion;0.01;10000;36
insertion;0.01;10000;29
insertion;0.01;10000;42
insertion;0.01;10000;42
insertion;0.01;10000;37
insertion;0.01;10000;35
insertion;0.01;10000;32
insertion;0.01;10000;32
insertion;0.01;10000;37
insertion;0.01;10000;34
insertion;0.01;10000;39
insertion;0.01;10000;46
insertion;0.01;10000;36
insertion;0.01;10000;30
insertion;0.01;10000;34
insertion;0.01;10000;36
insertion;0.01;10000;37
insertion;0.01;10000;30
insertion;0.01;10000;39
insertion;0.01;10000;43
insertion;0.01;10000;36
insertion;0.01;10000;32
insertion;0.01;10000;34
insertion;0.01;10000;37
insertion;0.01;10000;31
insertion;0.01;10000;40
insertion;0.01;10000;40
insertion;0.01;10000;40
insertion;0.01;10000;40
insertion;0.01;10000;37
insertion;0.01;10000;36
insertion;0.01;10000;32
insertion;0.01;10000;34
insertion;0.01;10000;36
insertion;0.01;10000;43
insertion;0.01;10000;39
insertion;0.01;10000;30
insertion;0.01;10000;35
insertion;0.01;10000;30
insertion;0.01;10000;34
insertion;0.01;10000;34
insertion;0.01;10000;46
insertion;0.01;10000;36
insertion;0.01;10000;39
insertion;0.01;10000;37
insertion;0.01;10000;37
insertion;0.01;10000;35
insertion;0.01;10000;32
insertion;0.01;10000;42
insertion;0.01;10000;37
insertion;0.01;10000;36
insertion;0.01;10000;42
insertion;0.01;10000;39
insertion;0.01;10000;36
insertion;0.01;10000;33
insertion;0.01;10000;31
insertion;0.01;10000;32
insertion;0.01;10000;42
insertion;0.01;10000;41
insertion;0.01;10000;35
insertion;0.01;10000;32
insertion;0.01;10000;32
insertion;0.01;10000;38
insertion;0.01;10000;35
insertion;0.01;10000;32
insertion;0.01;10000;36
insertion;0.01;10000;32
insertion;0.01;10000;34
insertion;0.01;10000;35
insertion;0.01;10000;39
insertion;0.01;10000;29
insertion;0.01;10000;36
insertion;0.01;10000;31
insertion;0.01;10000;40
insertion;0.01;10000;42
insertion;0.01;10000;39
insertion;0.01;10000;36
insertion;0.01;10000;45
insertion;0.01;10000;37
insertion;0.01;10000;32
insertion;0.01;10000;31
insertion;0.01;10000;46
insertion;0.01;10000;34
insertion;0.01;10000;36
insertion;0.01;10000;36
insertion;0.01;10000;35
insertion;0.01;10000;30
insertion;0.01;10000;34
insertion;0.01;10000;35
insertion;0.01;10000;30
insertion;0.01;10000;28
insertion;0.01;10000;30
insertion;0.01;10000;32
insertion;0.01;10000;31
insertion;0.01;10000;37
insertion;0.01;10000;39
insertion;0.01;10000;32
insertion;0.01;10000;40
insertion;0.01;10000;41
insertion;0.01;10000;41
insertion;0.01;10000;40
insertion;0.01;10000;39
insertion;0.01;10000;36
insertion;0.01;10000;31
insertion;0.01;10000;37
insertion;0.01;10000;32
insertion;0.01;10000;30
insertion;0.01;10000;39
insertion;0.01;10000;30
insertion;0.01;10000;35
insertion;0.01;10000;34
insertion;0.01;10000;34
insertion;0.01;10000;33
insertion;0.01;10000;36
insertion;0.01;10000;33
insertion;0.01;10000;34
insertion;0.01;10000;46
insertion;0.01;10000;32
insertion;0.01;10000;31
insertion;0.01;10000;45
insertion;0.01;10000;37
insertion;0.01;10000;39
insertion;0.01;10000;42
insertion;0.01;10000;40
insertion;0.01;10000;42
insertion;0.01;10000;31
insertion;0.01;10000;36
insertion;0.01;10000;29
insertion;0.01;10000;42
insertion;0.01;10000;35
insertion;0.01;10000;32
insertion;0.01;10000;34
insertion;0.01;10000;32
insertion;0.01;10000;41
insertion;0.01;10000;31
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;18
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;26
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;17
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;26
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;14
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;26
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;26
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;26
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;26
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;26
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;26
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;26
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;19
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;19
insertion;0.01;100;22
insertion;0.01;100;22
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;26
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;26
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;22
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;27
insertion;0.01;100;14
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;26
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;14
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;16
insertion;0.01;100;27
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;27
insertion;0.01;100;20
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;16
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;26
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;24
insertion;0.01;100;14
insertion;0.01;100;14
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;24
insertion;0.01;100;19
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;19
insertion;0.01;100;24
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;17
insertion;0.01;100;20
insertion;0.01;100;20
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;18
insertion;0.01;100;16
insertion;0.01;100;16
insertion;0.01;100;27
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;14
insertion;0.01;100;24
insertion;0.01;100;20
insertion;0.01;100;16
